body,category,rating,url,price,title,referer,stock,newcookies,size
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,,The Lonely City: Adventures in the Art of Being Alone,http://localhost/books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,12,,19677
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,,The Diary of a Young Girl,http://localhost/books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,12,,19056
,Autobiography,Five,http://localhost/books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,,A Heartbreaking Work of Staggering Genius,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,3,,22704
,Autobiography,Five,http://localhost/books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,,Life Without a Recipe,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,3,,19895
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/sarahs-key_217/index.html,,Sarah's Key,http://localhost/books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,3,,18676
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,,Rogue Lawyer (Rogue Lawyer #1),http://localhost/books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,3,,19757
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,,Manuscript Found in Accra,http://localhost/books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,3,,21164
,Add a comment,Four,http://localhost/books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,,Fire Bound (Sea Haven/Sisters of the Heart #5),http://localhost/books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,3,,19148
,Autobiography,Two,http://localhost/books.toscrape.com/catalogue/lust-wonder_191/index.html,,Lust & Wonder,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,3,,17746
,Home,Four,http://localhost/books.toscrape.com/catalogue/page-17.html,,,http://localhost/books.toscrape.com/catalogue/page-16.html,,,50806
,Default,One,http://localhost/books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,,Daily Fantasy Sports,http://localhost/books.toscrape.com/catalogue/page-16.html,14,,22034
,Sequential Art,Five,http://localhost/books.toscrape.com/catalogue/el-deafo_691/index.html,,El Deafo,http://localhost/books.toscrape.com/catalogue/page-16.html,14,,19497
,Default,Three,http://localhost/books.toscrape.com/catalogue/every-last-word_693/index.html,,Every Last Word,http://localhost/books.toscrape.com/catalogue/page-16.html,14,,19614
,Default,Five,http://localhost/books.toscrape.com/catalogue/greek-mythic-history_698/index.html,,Greek Mythic History,http://localhost/books.toscrape.com/catalogue/page-16.html,14,,19175
,Romance,Four,http://localhost/books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,,Bounty (Colorado Mountain #7),http://localhost/books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,1,,19814
,Fiction,Four,http://localhost/books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,,Eight Hundred Grapes,http://localhost/books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,14,,18403
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,,Dear Mr. Knightley,http://localhost/books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,14,,19236
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,,Cometh the Hour (The Clifton Chronicles #6),http://localhost/books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,14,,19920
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/balloon-animals_665/index.html,,Balloon Animals,http://localhost/books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,14,,18991
,Fiction,One,http://localhost/books.toscrape.com/catalogue/a-man-called-ove_653/index.html,,A Man Called Ove,http://localhost/books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,14,,18722
,Add a comment,Five,http://localhost/books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,,The Blind Side: Evolution of a Game,http://localhost/books.toscrape.com/catalogue/cosmos_141/index.html,3,,18660
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,,Seven Days in the Art World,http://localhost/books.toscrape.com/catalogue/cosmos_141/index.html,3,,19478
,Autobiography,Two,http://localhost/books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,,Me Talk Pretty One Day,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,3,,17920
,Autobiography,Four,http://localhost/books.toscrape.com/catalogue/running-with-scissors_215/index.html,,Running with Scissors,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,3,,18541
,Autobiography,Five,http://localhost/books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,,Approval Junkie: Adventures in Caring Too Much,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,5,,20875
,Autobiography,One,http://localhost/books.toscrape.com/catalogue/lab-girl_595/index.html,,Lab Girl,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,11,,19216
,Autobiography,One,http://localhost/books.toscrape.com/catalogue/m-train_598/index.html,,M Train,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,11,,20097
,Autobiography,Two,http://localhost/books.toscrape.com/catalogue/the-argonauts_837/index.html,,The Argonauts,http://localhost/books.toscrape.com/catalogue/category/books/autobiography_27/index.html,15,,19554
,Fiction,One,http://localhost/books.toscrape.com/catalogue/the-infinities_257/index.html,,The Infinities,http://localhost/books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,3,,19375
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/the-husbands-secret_256/index.html,,The Husband's Secret,http://localhost/books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,3,,18847
,Fiction,Two,http://localhost/books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,,The Da Vinci Code (Robert Langdon #2),http://localhost/books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,3,,18799
,Fiction,One,http://localhost/books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,,The Art of Fielding,http://localhost/books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,3,,19131
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/lila-gilead-3_190/index.html,,Lila (Gilead #3),http://localhost/books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,3,,19491
,Fiction,One,http://localhost/books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,,Jurassic Park (Jurassic Park #1),http://localhost/books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,3,,17700
,Humor,Five,http://localhost/books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,,When You Are Engulfed in Flames,http://localhost/books.toscrape.com/catalogue/category/books/humor_30/index.html,3,,20332
,Humor,One,http://localhost/books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,,Toddlers Are A**holes: It's Not Your Fault,http://localhost/books.toscrape.com/catalogue/category/books/humor_30/index.html,7,,20870
,Humor,Three,http://localhost/books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,,Dress Your Family in Corduroy and Denim,http://localhost/books.toscrape.com/catalogue/category/books/humor_30/index.html,9,,19883
,Humor,Five,http://localhost/books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",http://localhost/books.toscrape.com/catalogue/category/books/humor_30/index.html,14,,19390
,Humor,Four,http://localhost/books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,http://localhost/books.toscrape.com/catalogue/category/books/humor_30/index.html,14,,20294
,Humor,Five,http://localhost/books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,,Old School (Diary of a Wimpy Kid #10),http://localhost/books.toscrape.com/catalogue/category/books/humor_30/index.html,14,,17406
,Humor,One,http://localhost/books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,,The Long Haul (Diary of a Wimpy Kid #9),http://localhost/books.toscrape.com/catalogue/category/books/humor_30/index.html,14,,16691
,Home,Five,http://localhost/books.toscrape.com/catalogue/page-18.html,,,http://localhost/books.toscrape.com/catalogue/page-17.html,,,50872
,Default,Three,http://localhost/books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,,Angels & Demons (Robert Langdon #1),http://localhost/books.toscrape.com/catalogue/page-17.html,14,,19659
,Sequential Art,Three,http://localhost/books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,,Art Ops Vol. 1,http://localhost/books.toscrape.com/catalogue/page-17.html,14,,20359
,Add a comment,Three,http://localhost/books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),http://localhost/books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,3,,19737
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),http://localhost/books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,3,,19623
,Romance,Two,http://localhost/books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,,My Perfect Mistake (Over the Top #1),http://localhost/books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,1,,18529
,Romance,Three,http://localhost/books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,,Listen to Me (Fusion #1),http://localhost/books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,1,,19682
,Romance,Four,http://localhost/books.toscrape.com/catalogue/imperfect-harmony_26/index.html,,Imperfect Harmony,http://localhost/books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,1,,18933
,Romance,Three,http://localhost/books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,,Fighting Fate (Fighting #6),http://localhost/books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,1,,20081
,Romance,Five,http://localhost/books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,,Deep Under (Walker Security #1),http://localhost/books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,1,,18374
,Romance,One,http://localhost/books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,,Charity's Cross (Charles Towne Belles #4),http://localhost/books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,1,,20226
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/batman-europa_668/index.html,,Batman: Europa,http://localhost/books.toscrape.com/catalogue/page-17.html,14,,18175
,Default,Two,http://localhost/books.toscrape.com/catalogue/carrie_671/index.html,,Carrie,http://localhost/books.toscrape.com/catalogue/page-17.html,14,,16857
,Default,Three,http://localhost/books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,,"Carry On, Warrior: Thoughts on Life Unarmed",http://localhost/books.toscrape.com/catalogue/page-17.html,14,,18755
,Default,One,http://localhost/books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,,City of Ashes (The Mortal Instruments #2),http://localhost/books.toscrape.com/catalogue/page-17.html,14,,19776
,Default,One,http://localhost/books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,,City of Bones (The Mortal Instruments #1),http://localhost/books.toscrape.com/catalogue/page-17.html,14,,19368
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/siddhartha_393/index.html,,Siddhartha,http://localhost/books.toscrape.com/catalogue/the-infinities_257/index.html,5,,17538
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,,Last One Home (New Beginnings #1),http://localhost/books.toscrape.com/catalogue/the-infinities_257/index.html,5,,19246
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/digital-fortress_369/index.html,,Digital Fortress,http://localhost/books.toscrape.com/catalogue/the-infinities_257/index.html,5,,19187
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/atlas-shrugged_314/index.html,,Atlas Shrugged,http://localhost/books.toscrape.com/catalogue/the-infinities_257/index.html,4,,19430
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/three-martini-lunch_290/index.html,,Three-Martini Lunch,http://localhost/books.toscrape.com/catalogue/the-infinities_257/index.html,3,,19017
,Fiction,Four,http://localhost/books.toscrape.com/catalogue/the-nightingale_267/index.html,,The Nightingale,http://localhost/books.toscrape.com/catalogue/the-infinities_257/index.html,3,,20247
,Default,Four,http://localhost/books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,,City of Fallen Angels (The Mortal Instruments #4),http://localhost/books.toscrape.com/catalogue/page-17.html,14,,18945
,Default,One,http://localhost/books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,,Clockwork Angel (The Infernal Devices #1),http://localhost/books.toscrape.com/catalogue/page-17.html,14,,18797
,Add a comment,Four,http://localhost/books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,,"The End of Faith: Religion, Terror, and the Future of Reason",http://localhost/books.toscrape.com/catalogue/sarahs-key_217/index.html,3,,19122
